Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000112146,FBXO9,89,-0.6173,58,-1.2736,90,-0.6042,79,-0.7998,156,0.29412,164,0.39724,196,0.64433,173,0.42914
ENSG00000012660,ELOVL5,89,0.03167,173,1.14090,62,-0.5509,139,0.75491,22,-2.2017,23,-2.1798,36,-1.3687,288,2.13339
ENSG00000001084,GCLC,89,1.25014,100,1.46603,33,-0.4148,37,-0.2213,30,-0.6111,14,-1.7419,37,-0.2306,41,-0.0744
ENSG00000137269,LRRC1,89,3.20459,53,1.94640,10,-0.8399,4,-2.0819,4,-2.4003,0,-6.5320,5,-1.6727,5,-1.9184
ENSG00000146151,HMGCLL1,89,1.87723,5,-2.6057,32,0.09335,9,-1.7710,26,-0.2974,34,0.21276,32,0.09855,16,-0.9410
ENSG00000151914,DST,89,-3.4431,2494,1.81240,436,-1.1060,151,-2.6792,533,-0.8737,459,-1.1173,1816,1.20940,1912,1.30368
ENSG00000151917,BEND6,89,0.18023,37,-1.1658,65,-0.3205,50,-0.7190,74,-0.1413,111,0.62401,123,0.71424,63,-0.3741
ENSG00000168116,KIAA1586,89,1.63365,21,-0.7912,14,-1.3992,15,-1.3067,33,-0.1043,26,-0.4701,62,0.97239,27,-0.3668
ENSG00000112200,ZNF451,89,1.22821,82,1.08201,34,-0.3808,15,-1.6122,28,-0.7144,29,-0.6925,66,0.69349,30,-0.5434
ENSG00000112208,BAG2,89,2.74456,7,-1.5537,3,-2.7706,20,-0.0751,16,-0.3823,14,-0.6622,19,-0.1429,7,-1.5524
ENSG00000112210,RAB23,89,2.41469,21,-0.2043,22,-0.1366,15,-0.7035,22,-0.1330,13,-0.9685,13,-0.9316,7,-1.8273
ENSG00000112232,KHDRBS2,89,2.39349,9,-1.4963,10,-1.2846,11,-1.2143,26,0.13967,17,-0.6186,32,0.48416,3,-2.9995
ENSG00000118482,PHF3,89,-1.0244,478,1.77860,147,-0.2603,54,-1.7823,96,-0.9930,64,-1.6265,347,1.17405,293,0.87293
ENSG00000230910,AL391807.1,89,1.76974,11,-1.5798,7,-2.2205,26,-0.3144,22,-0.6782,29,-0.1650,28,-0.2424,59,0.98987
ENSG00000135298,ADGRB3,988,3.60292,22,-3.0858,47,-1.9561,73,-1.3263,122,-0.5887,51,-1.9713,128,-0.4578,111,-0.6758
ENSG00000168216,LMBRD1,89,-0.2547,172,0.81766,55,-0.9926,176,0.85748,111,0.10043,67,-0.7718,99,-0.0897,102,-0.0496
ENSG00000082269,FAM135A,89,2.42046,25,0.05976,16,-0.6111,0,-7.2697,13,-1.0112,12,-1.1252,36,0.67815,21,-0.1575
ENSG00000154079,SDHAF4,89,1.68808,14,-1.2872,27,-0.3244,11,-1.6205,30,-0.1739,48,0.67573,22,-0.6392,14,-1.3039
ENSG00000112305,SMAP1,89,-0.4841,76,-0.7394,67,-0.9214,63,-1.0297,148,0.36465,135,0.18873,207,0.88225,148,0.31894
ENSG00000112309,B3GAT2,89,0.77615,191,2.21941,79,0.57254,10,-2.5131,16,-1.9597,8,-3.0653,60,0.11413,79,0.56893
ENSG00000119900,OGFRL1,89,-0.5132,322,1.65638,152,0.33548,43,-1.6068,59,-1.2414,44,-1.7007,146,0.25937,280,1.39221
ENSG00000079841,RIMS1,89,-0.5576,33,-2.0648,176,0.52405,47,-1.5216,71,-0.9941,187,0.72553,255,1.16740,160,0.36533
ENSG00000185760,KCNQ5,89,0.71346,0,-9.1200,20,-1.6133,14,-2.1633,123,1.54982,43,-0.5309,87,0.66287,38,-0.6360
ENSG00000135314,KHDC1,89,2.24242,4,-2.5492,7,-1.9950,26,0.03796,19,-0.4657,30,0.29278,12,-1.1232,18,-0.5396
ENSG00000229852,AC019205.1,89,2.74441,10,-1.1000,10,-1.1515,17,-0.2807,7,-1.7743,17,-0.3445,25,0.29736,8,-1.4244
ENSG00000135297,MTO1,89,2.40225,20,-0.3033,16,-0.6005,9,-1.4703,24,0.00305,19,-0.4273,15,-0.6678,4,-2.5935
ENSG00000156508,EEF1A1,89,-4.8472,4472,1.09092,4637,1.15567,3215,0.52184,1671,-0.5826,2216,-0.0948,1443,-0.7546,1734,-0.4704
ENSG00000119899,SLC17A5,89,2.74986,17,-0.3273,13,-0.7200,6,-1.8225,14,-0.6218,8,-1.5052,21,0.05060,15,-0.4885
ENSG00000112695,COX7A2,89,-3.0059,296,-1.2389,541,-0.3113,1031,0.74113,695,0.09832,1274,1.33577,253,-1.4753,435,-0.6496
ENSG00000112697,TMEM30A,89,-0.6091,130,-0.0165,81,-0.7512,128,-0.0498,187,0.65773,101,-0.4703,181,0.51688,134,0.02207
ENSG00000118407,FILIP1,89,1.04640,7,-2.9027,28,-0.8355,2,-4.4681,32,-0.6642,44,-0.1400,147,1.99323,51,0.11225
ENSG00000112701,SENP6,89,-0.8329,276,0.98734,99,-0.6742,66,-1.2927,99,-0.7405,121,-0.4103,288,1.06491,268,0.93483
ENSG00000196586,MYO6,89,-0.3950,302,1.67985,175,0.69469,116,0.01952,29,-2.2146,38,-1.8223,112,-0.0381,220,1.08850
ENSG00000146247,PHIP,89,-0.2707,244,1.42427,66,-0.7305,36,-1.6554,65,-0.8270,29,-2.0957,250,1.47003,186,0.93293
ENSG00000118418,HMGN3,89,-0.5243,141,0.19508,189,0.68305,190,0.68752,74,-0.8841,115,-0.1420,59,-1.1546,201,0.78539
ENSG00000135338,LCA5,89,1.61846,75,1.29323,30,-0.2280,4,-3.0924,12,-1.7097,11,-1.8046,44,0.36318,59,0.87475
ENSG00000198478,SH3BGRL2,89,1.08575,9,-2.4815,32,-0.5814,19,-1.3704,57,0.36803,60,0.47788,35,-0.4248,47,0.01119
ENSG00000118402,ELOVL4,89,0.89482,4,-3.6502,11,-2.2994,19,-1.5384,84,0.93703,45,-0.2529,104,1.15573,34,-0.6638
ENSG00000083123,BCKDHB,89,1.62120,50,0.58515,26,-0.4365,56,0.77725,18,-1.0808,17,-1.1603,12,-1.5632,43,0.34964
ENSG00000005700,IBTK,89,0.87643,102,1.10692,24,-1.2158,44,-0.2785,44,-0.3010,34,-0.7337,67,0.38726,43,-0.3217
ENSG00000083097,DOP1A,89,1.35371,35,-0.2171,14,-1.5640,16,-1.3940,51,0.44482,25,-0.7759,48,0.27828,46,0.22258
ENSG00000013375,PGM3,89,1.51003,61,0.83035,40,0.12930,20,-0.9152,20,-0.9853,19,-1.0974,26,-0.5330,53,0.58190
ENSG00000013392,RWDD2A,89,1.82197,6,-2.3285,12,-1.4598,35,0.15299,34,0.14050,26,-0.3201,30,-0.0618,21,-0.5967
ENSG00000065833,ME1,89,0.43179,28,-1.3823,54,-0.3806,78,0.21008,67,-0.0330,46,-0.6700,56,-0.3129,153,1.36080
ENSG00000065609,SNAP91,89,-1.2650,5,-5.4687,91,-1.2428,122,-0.7943,347,1.05560,307,0.79457,285,0.55682,128,-0.7163
ENSG00000203877,RIPPLY2,89,1.95437,13,-1.2826,3,-3.1578,40,0.51801,31,0.12552,34,0.28028,7,-2.0328,9,-1.7422
ENSG00000065615,CYB5R4,89,2.84780,18,-0.1132,13,-0.5791,7,-1.5317,13,-0.7281,10,-1.0757,20,0.01948,3,-2.6143
ENSG00000135324,MRAP2,89,1.76247,0,-5.7103,6,-2.5658,15,-1.1594,31,-0.0949,30,-0.1112,67,1.22145,24,-0.4563
ENSG00000135315,CEP162,89,1.80171,45,0.56060,26,-0.2846,4,-2.9415,13,-1.4389,18,-0.9277,55,0.90311,35,0.14656
ENSG00000135318,NT5E,89,1.93490,7,-2.1945,12,-1.4136,52,0.94108,5,-2.6032,3,-3.3506,9,-1.7960,110,2.38868
ENSG00000135317,SNX14,89,0.58419,45,-0.4971,14,-2.2078,70,0.17329,90,0.70066,43,-0.6333,70,0.19131,68,0.14025
ENSG00000135316,SYNCRIP,89,0.03237,138,0.74646,118,0.48380,54,-0.7442,63,-0.5753,57,-0.7410,123,0.55475,114,0.42808
ENSG00000203875,SNHG5,988,4.14917,147,-0.0190,95,-0.7012,39,-2.0233,23,-2.9252,45,-1.9274,36,-2.1539,43,-1.8821
ENSG00000188994,ZNF292,89,-0.2665,257,1.52714,85,-0.3453,47,-1.2557,50,-1.2543,31,-2.0028,280,1.69020,138,0.43382
ENSG00000111850,SMIM8,988,5.22507,18,-2.8611,21,-2.6393,21,-2.6180,25,-2.5023,40,-1.8104,21,-2.6689,21,-2.6300
ENSG00000164414,SLC35A1,89,2.00842,21,-0.4855,17,-0.7554,21,-0.5007,29,0.03982,15,-1.0586,29,0.03507,20,-0.5806
ENSG00000146282,RARS2,89,2.44329,21,-0.1683,10,-1.2415,13,-0.8951,12,-1.1210,18,-0.4750,18,-0.4081,23,-0.0114
ENSG00000135336,ORC3,89,1.15566,41,-0.1393,30,-0.6089,52,0.23385,55,0.37042,30,-0.6878,32,-0.5043,34,-0.4495
ENSG00000135334,AKIRIN2,89,0.06957,58,-0.5994,82,-0.0762,73,-0.2538,90,0.08161,120,0.64328,81,-0.0816,53,-0.7585
ENSG00000118432,CNR1,89,0.24031,1,-6.3000,25,-1.6910,319,2.66036,92,0.33012,35,-1.3218,67,-0.2144,14,-2.5003
ENSG00000111880,RNGTT,89,2.13151,18,-0.6316,7,-2.0072,15,-0.8969,27,0.02818,20,-0.5322,30,0.18838,16,-0.8120
ENSG00000146278,PNRC1,89,-0.5739,218,0.87134,182,0.56290,91,-0.5467,85,-0.7061,117,-0.1734,175,0.49643,129,0.00175
ENSG00000154548,SRSF12,89,2.15180,1,-4.3008,12,-1.2517,12,-1.2171,16,-0.8240,30,0.22827,25,-0.0837,34,0.40817
ENSG00000198833,UBE2J1,89,1.33193,48,0.27037,22,-0.9707,22,-0.9611,28,-0.6638,38,-0.1068,45,0.15298,49,0.30840
ENSG00000025039,RRAGD,89,1.22336,48,0.17192,48,0.18180,20,-1.1823,52,0.33018,25,-0.8920,30,-0.5412,41,-0.0758
ENSG00000135299,ANKRD6,89,1.18406,4,-3.4175,34,-0.4223,13,-1.8314,58,0.50467,44,-0.0058,47,0.09619,50,0.21100
ENSG00000083099,LYRM2,89,0.01662,111,0.37431,81,-0.1469,77,-0.2168,81,-0.1516,85,-0.0613,119,0.48555,73,-0.2961
ENSG00000112159,MDN1,89,0.92710,60,0.25315,36,-0.5495,17,-1.6587,48,-0.0959,24,-1.2213,120,1.46464,42,-0.2960
ENSG00000118412,CASP8AP2,89,0.18843,147,1.02374,56,-0.5474,22,-1.9701,53,-0.7029,55,-0.6361,146,1.01573,119,0.66693
ENSG00000135341,MAP3K7,89,1.26719,59,0.54231,5,-3.1616,48,0.20113,41,-0.0560,31,-0.5024,37,-0.2234,39,-0.1087
ENSG00000172461,FUT9,89,-0.5178,86,-0.5835,75,-0.7828,56,-1.2300,99,-0.4026,67,-1.0359,243,1.12569,362,1.87969
ENSG00000014123,UFL1,89,0.23169,217,1.80688,69,-0.1712,34,-1.2743,44,-0.9655,40,-1.0954,111,0.58205,85,0.15476
ENSG00000123545,NDUFAF4,89,-0.0117,25,-1.9302,54,-0.8053,65,-0.5029,123,0.58032,134,0.75252,91,0.02306,63,-0.5614
ENSG00000186231,KLHL32,89,1.37327,155,2.50823,10,-2.1037,21,-0.9808,20,-1.1078,21,-1.0526,12,-1.8106,27,-0.5956
ENSG00000184486,POU3F2,89,1.01803,105,1.30309,57,0.26755,30,-0.7456,8,-2.8135,13,-2.0430,12,-2.0527,148,1.97082
ENSG00000146267,FAXC,89,1.05844,1,-4.8916,20,-1.3208,21,-1.2665,56,0.31883,65,0.57913,63,0.46531,37,-0.3736
ENSG00000132423,COQ3,89,2.10939,6,-2.1825,15,-0.9481,25,-0.1459,33,0.35213,26,-0.0933,14,-1.0219,6,-2.2592
ENSG00000132424,PNISR,89,-0.7764,278,1.06381,144,-0.0307,81,-0.9195,89,-0.8644,47,-1.8571,381,1.64848,226,0.70530
ENSG00000123552,USP45,89,2.70001,13,-0.6775,17,-0.3363,10,-1.0955,9,-1.3400,15,-0.5346,14,-0.6270,17,-0.3287
ENSG00000279170,TSTD3,89,2.57402,27,0.31388,19,-0.2203,23,0.04160,3,-2.8902,11,-1.1687,14,-0.6931,21,-0.1028
ENSG00000112237,CCNC,89,1.32729,16,-1.4078,10,-2.1454,22,-0.9741,61,0.75981,33,-0.3762,49,0.30681,34,-0.2768
ENSG00000112249,ASCC3,89,1.71347,45,0.48561,22,-0.6264,34,0.06256,14,-1.3575,17,-1.1403,25,-0.4372,54,0.78400
ENSG00000164418,GRIK2,89,1.57029,3,-3.5369,17,-1.1121,51,0.58518,33,-0.1134,20,-0.9882,65,0.98538,25,-0.5463
ENSG00000085382,HACE1,89,1.85159,13,-1.2617,10,-1.6980,24,-0.3752,32,0.04188,26,-0.3162,31,0.02729,26,-0.2795
ENSG00000132429,POPDC3,89,2.09464,20,-0.4829,4,-2.6554,9,-1.6410,32,0.28830,30,0.17958,20,-0.4556,6,-2.2209
ENSG00000085377,PREP,89,1.81690,8,-2.0942,3,-3.4530,13,-1.3740,57,1.17704,31,-0.0528,17,-0.9022,9,-1.8109
ENSG00000057663,ATG5,89,1.59827,16,-1.1793,15,-1.2928,42,0.28470,41,0.28183,29,-0.3538,25,-0.5215,25,-0.5539
ENSG00000130348,QRSL1,89,2.42943,17,-0.4865,16,-0.6200,14,-0.8301,14,-0.8474,16,-0.6224,6,-2.0906,33,0.53585
ENSG00000272398,CD24,89,1.95931,0,-6.0829,22,-0.4173,9,-1.7002,30,0.02903,48,0.93858,11,-1.5101,6,-2.3009
ENSG00000130349,MTRES1,89,1.18493,28,-0.7282,21,-1.1244,42,-0.0937,51,0.28344,38,-0.2591,41,-0.1128,41,-0.1087
ENSG00000112320,SOBP,89,-0.2965,40,-1.5252,117,0.12516,55,-1.0341,118,0.16137,103,-0.0796,204,1.06458,132,0.32182
ENSG00000025796,SEC63,89,-0.7814,232,0.74829,93,-0.7252,99,-0.6273,131,-0.2092,103,-0.6259,244,0.83521,250,0.87472
ENSG00000081087,OSTM1,89,1.40706,21,-0.9467,16,-1.3600,83,1.26147,38,-0.0661,12,-1.8964,29,-0.4350,53,0.48314
ENSG00000112335,SNX3,89,-1.9599,273,-0.2656,307,-0.0803,444,0.51882,387,0.33224,446,0.60927,198,-0.7682,253,-0.3837
ENSG00000118689,FOXO3,89,0.06791,84,-0.0382,88,0.04117,61,-0.5326,60,-0.6029,62,-0.5501,135,0.75183,154,0.97568
ENSG00000080546,SESN1,89,1.03014,33,-0.6037,20,-1.3519,28,-0.8366,83,1.07366,39,-0.3811,55,0.21429,12,-2.0219
ENSG00000183137,CEP57L1,89,1.79353,37,0.25518,20,-0.7185,8,-2.0769,23,-0.5866,18,-0.9275,51,0.76394,31,-0.0271
ENSG00000135535,CD164,89,0.48209,138,1.23112,57,-0.2403,70,0.07839,49,-0.5240,43,-0.7571,59,-0.1966,68,0.03904
ENSG00000155085,AK9,89,1.37369,57,0.58252,33,-0.3089,8,-2.3478,18,-1.3061,20,-1.1236,70,0.93224,64,0.78243
ENSG00000112367,FIG4,89,1.19916,15,-1.6135,24,-0.9286,30,-0.5644,72,0.97882,35,-0.3871,28,-0.7014,36,-0.3121
ENSG00000112290,WASF1,89,-0.8506,53,-1.6321,55,-1.5687,39,-2.0694,363,1.82163,163,0.09923,182,0.26689,73,-1.1662
ENSG00000168438,CDC40,89,-0.0456,58,-0.7278,35,-1.4706,26,-1.8961,176,1.30672,74,-0.3794,132,0.59321,79,-0.2485
ENSG00000155111,CDK19,89,1.14340,198,2.80020,27,-0.7863,14,-1.7996,18,-1.4947,14,-1.8970,37,-0.3033,21,-1.1335
ENSG00000123505,AMD1,89,-0.5606,286,1.37112,86,-0.6148,74,-0.8440,130,0.03168,122,-0.0753,127,-0.0085,110,-0.2402
ENSG00000155115,GTF3C6,89,-0.1822,93,-0.1178,192,1.08888,143,0.58168,74,-0.5267,107,0.12213,45,-1.2462,78,-0.3996
ENSG00000197498,RPF2,89,1.06708,49,0.06125,19,-1.3454,29,-0.7345,46,-0.0248,52,0.18556,48,0.01651,39,-0.2936
ENSG00000009413,REV3L,89,0.34010,85,0.26167,64,-0.1888,43,-0.8223,27,-1.6134,32,-1.3643,161,1.35689,164,1.39076
ENSG00000010810,FYN,89,-0.1236,94,-0.0444,108,0.17813,165,0.88876,88,-0.1660,55,-0.9553,79,-0.3239,145,0.66672
ENSG00000074935,TUBE1,89,2.44036,27,0.20243,4,-2.5984,28,0.26070,10,-1.4052,17,-0.5810,22,-0.1182,12,-0.9996
ENSG00000203778,FAM229B,89,-0.0231,125,0.52756,87,-0.0685,90,-0.0154,73,-0.3732,140,0.82619,44,-1.1081,46,-1.0593
ENSG00000277443,MARCKS,89,-2.3679,385,-0.1631,624,0.62686,438,0.04624,348,-0.3540,370,-0.2474,509,0.28704,777,1.00503
ENSG00000196591,HDAC2,89,-0.4249,165,0.56088,68,-0.8380,47,-1.3934,142,0.35046,91,-0.4318,184,0.74123,151,0.41394
ENSG00000178425,NT5DC1,89,1.06055,121,1.61580,26,-0.9048,58,0.32955,36,-0.4929,17,-1.6257,32,-0.5935,40,-0.2599
ENSG00000187189,TSPYL4,988,2.61376,49,-2.4283,111,-1.2150,78,-1.7386,199,-0.3593,196,-0.3783,288,0.26990,133,-0.9458
ENSG00000189241,TSPYL1,988,1.34065,53,-3.2129,185,-1.3694,299,-0.6391,620,0.60794,479,0.11593,514,0.21594,258,-0.8685
ENSG00000111832,RWDD1,89,-0.7810,253,0.89729,136,-0.1276,130,-0.1975,111,-0.4963,158,0.12857,180,0.32634,147,-0.0049
ENSG00000153975,ZUP1,89,2.50605,14,-0.7522,11,-1.0920,2,-3.1536,24,0.12927,19,-0.3270,14,-0.6975,10,-1.2616
ENSG00000196911,KPNA5,89,0.37862,58,-0.2991,43,-0.7586,49,-0.5672,70,-0.0252,48,-0.6573,149,1.25724,82,0.23533
ENSG00000047932,GOPC,89,0.40842,63,-0.1473,30,-1.2895,33,-1.1410,92,0.52622,48,-0.6460,113,0.79952,86,0.35373
ENSG00000153989,NUS1,89,0.81142,23,-1.3202,33,-0.7814,65,0.29185,60,0.16306,63,0.26436,40,-0.4858,49,-0.1569
ENSG00000196376,SLC35F1,89,0.15086,13,-2.7105,31,-1.4953,97,0.29045,77,-0.0976,60,-0.5262,178,1.32393,131,0.78843
ENSG00000111860,CEP85L,89,1.60895,48,0.51950,27,-0.3806,10,-1.8672,11,-1.8579,23,-0.7438,60,0.89693,48,0.49567
ENSG00000111875,ASF1A,89,1.00067,42,-0.2295,31,-0.6861,82,0.85234,31,-0.7744,40,-0.3454,26,-0.9550,75,0.70925
ENSG00000111879,FAM184A,89,0.04382,29,-1.6490,74,-0.2580,37,-1.3066,69,-0.4042,82,-0.0973,117,0.47546,221,1.60713
ENSG00000111885,MAN1A1,89,1.34423,5,-2.9608,21,-0.9840,20,-1.0552,96,1.83898,20,-1.1769,17,-1.3175,19,-1.1528
ENSG00000146350,TBC1D32,89,2.82829,17,-0.2711,8,-1.3820,0,-4.8618,21,0.11329,2,-3.2785,24,0.28394,14,-0.5013
ENSG00000152661,GJA1,89,-2.4676,181,-1.4234,355,-0.3962,904,1.15454,54,-3.3586,47,-3.5408,110,-2.1600,2716,3.72669
ENSG00000025156,HSF2,89,2.25456,14,-0.8700,3,-2.8633,22,-0.2210,26,0.03658,19,-0.5088,21,-0.2633,14,-0.9088
ENSG00000111897,SERINC1,89,-2.9679,696,0.13226,349,-0.9499,417,-0.6744,1095,1.05167,618,-0.0656,970,0.68209,465,-0.5074
ENSG00000164434,FABP7,89,-1.4917,26,-3.2813,728,2.00228,517,1.33458,126,-1.0651,199,-0.3036,103,-1.2720,247,0.07274
ENSG00000146352,CLVS2,89,0.25874,3,-4.7177,25,-1.7101,58,-0.4297,94,0.39842,85,0.20119,152,1.16290,75,-0.0146
ENSG00000188580,NKAIN2,89,0.82054,146,1.71482,19,-1.6202,19,-1.6075,50,-0.1528,45,-0.3222,54,-0.0156,27,-1.0962
ENSG00000146373,RNF217,89,3.02301,25,0.47269,7,-1.3580,3,-2.7519,9,-1.1225,3,-2.7824,15,-0.3382,21,0.22911
ENSG00000111907,TPD52L1,89,0.39556,41,-0.8101,66,-0.0833,165,1.46108,37,-1.0737,41,-0.9046,26,-1.5266,156,1.36583
ENSG00000111906,HDDC2,89,-0.9808,118,-0.5589,299,0.95856,213,0.38218,116,-0.6352,254,0.79455,83,-1.0970,138,-0.3147
ENSG00000111912,NCOA7,89,-1.6430,367,0.55918,67,-2.0785,55,-2.3479,385,0.74266,257,-0.0296,525,1.17771,223,-0.2501
ENSG00000111911,HINT3,89,-0.0648,124,0.47151,58,-0.7343,61,-0.6477,76,-0.3486,104,0.20869,145,0.72561,91,-0.0295
ENSG00000066651,TRMT11,89,2.00956,24,-0.3016,5,-2.6285,34,0.28799,20,-0.6471,19,-0.6815,27,-0.0793,30,0.05404
ENSG00000146374,RSPO3,89,2.45935,0,-9.9807,3,-2.8449,9,-1.3899,35,0.76238,15,-0.7203,25,0.09426,6,-1.8891
ENSG00000118518,RNF146,89,0.57947,78,0.35358,65,0.07076,36,-0.8662,52,-0.3295,63,0.01539,96,0.69552,32,-1.0422
ENSG00000093144,ECHDC1,89,0.36754,101,0.57676,59,-0.2862,72,0.02707,67,-0.0943,66,-0.1399,59,-0.2963,64,-0.1749
ENSG00000189367,KIAA0408,89,-1.0319,105,-0.7863,63,-1.5570,43,-2.1085,221,0.44309,156,-0.1923,537,2.00523,147,-0.2623
ENSG00000214338,SOGA3,89,0.42405,51,-0.4761,34,-1.0784,18,-1.9827,65,-0.0921,48,-0.6199,211,1.98429,57,-0.2826
ENSG00000172673,THEMIS,89,2.45270,1,-4.6261,2,-3.2394,0,-7.5793,20,-0.2396,28,0.32862,27,0.25781,17,-0.4724
ENSG00000152894,PTPRK,89,0.96096,101,1.17428,14,-1.8871,11,-2.2262,83,0.97345,30,-0.8588,34,-0.6063,25,-1.0506
ENSG00000198945,L3MBTL3,89,2.54191,12,-0.9062,1,-3.7869,3,-2.8705,16,-0.5440,18,-0.3323,25,0.18874,23,0.05970
ENSG00000079819,EPB41L2,89,-1.1284,634,2.22096,247,0.46640,114,-0.7545,68,-1.6566,100,-1.0407,224,0.30720,209,0.19500
ENSG00000118507,AKAP7,89,0.72843,76,0.46185,81,0.56141,48,-0.2789,18,-1.8533,49,-0.2635,83,0.61097,60,0.07672
ENSG00000112282,MED23,89,2.93395,25,0.41795,11,-0.7769,9,-1.2037,11,-0.8521,8,-1.3536,17,-0.1821,0,-4.5628
ENSG00000118523,CCN2,89,1.54177,15,-1.3328,40,0.14715,1,-5.0604,9,-2.1782,7,-2.6382,163,2.84508,24,-0.6636
ENSG00000079931,MOXD1,89,2.01986,13,-1.1615,3,-3.0778,15,-0.9490,32,0.22395,7,-2.1544,19,-0.6067,65,1.40603
ENSG00000079950,STX7,89,-0.3161,125,0.22271,110,0.01792,80,-0.4924,106,-0.0574,111,0.02245,139,0.39541,115,0.08222
ENSG00000146409,SLC18B1,89,1.03235,28,-0.8274,63,0.42646,59,0.33554,18,-1.5746,6,-3.1628,19,-1.4255,174,2.33167
ENSG00000112306,RPS12,89,-3.6710,1718,0.83455,2444,1.46863,1173,0.19556,556,-1.0606,1337,0.47215,493,-1.1568,685,-0.6548
ENSG00000028839,TBPL1,89,0.97620,18,-1.5237,27,-0.9280,27,-0.9116,75,0.78131,55,0.19789,49,-0.0266,25,-1.0559
ENSG00000118515,SGK1,89,1.35213,190,2.98931,16,-1.4049,33,-0.3212,13,-1.8037,10,-2.1363,23,-0.8635,4,-3.4354
ENSG00000112339,HBS1L,89,0.44527,117,0.90138,28,-1.3695,39,-0.8724,78,0.26205,70,0.04343,73,0.11847,37,-0.9292
ENSG00000135541,AHI1,89,-0.3675,75,-0.6440,60,-0.9863,84,-0.4552,107,-0.0931,80,-0.6013,297,1.68183,149,0.45413
ENSG00000029363,BCLAF1,89,-1.4694,286,0.33374,132,-0.8794,126,-0.9473,257,0.18421,182,-0.4304,504,1.31352,309,0.46603
ENSG00000135525,MAP7,89,-0.5080,615,3.14710,75,-0.7799,18,-2.9044,73,-0.8929,56,-1.3300,108,-0.2077,73,-0.8196
ENSG00000197442,MAP3K5,89,0.46077,41,-0.7628,55,-0.3249,65,-0.0526,51,-0.4812,20,-1.9820,63,-0.1000,218,2.09789
ENSG00000027697,IFNGR1,89,1.38911,80,1.19132,80,1.18650,35,-0.1966,24,-0.8423,14,-1.6768,24,-0.7527,10,-2.1026
ENSG00000112379,ARFGEF3,89,-0.9501,261,0.76171,61,-1.5201,81,-1.1075,235,0.67475,100,-0.8477,298,0.99144,186,0.19172
ENSG00000051620,HEBP2,89,1.06417,32,-0.6093,71,0.65811,16,-1.6723,27,-0.9304,55,0.28634,47,-0.0195,53,0.18751
ENSG00000024862,CCDC28A,89,0.47526,21,-1.7183,43,-0.6884,52,-0.3803,83,0.41537,93,0.62130,61,-0.1439,47,-0.5349
ENSG00000135597,REPS1,89,1.27929,14,-1.5963,30,-0.5258,98,1.44775,38,-0.1861,19,-1.2900,29,-0.5700,44,0.08410
ENSG00000146386,ABRACL,89,1.37773,3,-3.4727,31,-0.4045,18,-1.2316,36,-0.1755,66,0.99851,31,-0.3792,20,-1.0665
ENSG00000112406,HECA,89,1.26092,25,-0.8321,56,0.46686,26,-0.7752,34,-0.3644,33,-0.4310,71,0.85205,21,-1.0543
ENSG00000164442,CITED2,89,1.70085,0,-7.0791,10,-1.7795,84,1.58515,17,-1.1528,32,-0.0883,40,0.26968,14,-1.3108
ENSG00000009844,VTA1,89,0.61398,40,-0.6476,35,-0.8478,66,0.12552,67,0.15354,84,0.59312,39,-0.7109,41,-0.6252
ENSG00000010818,HIVEP2,89,0.70457,17,-1.8661,36,-0.7541,59,0.02769,51,-0.2281,50,-0.2514,147,1.60232,30,-1.0227
ENSG00000146416,AIG1,89,0.06401,77,-0.1769,57,-0.6427,132,0.70186,89,0.06702,58,-0.6759,94,0.14910,116,0.48273
ENSG00000034693,PEX3,89,2.49774,22,-0.0371,13,-0.8771,32,0.52434,16,-0.6258,9,-1.4195,8,-1.4905,13,-0.8268
ENSG00000001036,FUCA2,89,2.35585,36,0.62577,11,-1.1825,27,0.18753,12,-1.1180,7,-2.0074,9,-1.4604,32,0.44602
ENSG00000112419,PHACTR2,89,0.62375,55,-0.1587,65,0.10398,10,-2.6245,65,0.10665,38,-0.7923,101,0.83512,83,0.49340
ENSG00000135521,LTV1,89,1.62235,38,0.14173,9,-2.0690,12,-1.6385,46,0.51492,15,-1.3516,39,0.17332,39,0.18130
ENSG00000169976,SF3B5,89,-0.3239,108,-0.0205,102,-0.1138,169,0.71278,118,0.12964,137,0.41100,58,-0.9987,61,-0.9146
ENSG00000152818,UTRN,89,0.22005,148,1.06742,181,1.43702,27,-1.5995,8,-3.5347,24,-1.9134,129,0.83766,141,0.99081
ENSG00000112425,EPM2A,89,2.29117,20,-0.3751,14,-0.9151,9,-1.5791,14,-0.9275,23,-0.1759,18,-0.4720,26,0.09064
ENSG00000235652,AL356599.1,89,2.46127,20,-0.2169,15,-0.6978,3,-2.9847,11,-1.1942,14,-0.7871,32,0.54151,21,-0.1514
ENSG00000118496,FBXO30,89,2.54582,23,0.05147,20,-0.1744,8,-1.4529,5,-2.4159,10,-1.2463,17,-0.3776,35,0.73129
