Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000164898,FMC1,56,0.37319,16,-1.5765,39,-0.1990,52,0.25831,19,-1.3162,42,-0.1046,68,0.81191
ENSG00000146963,LUC7L2,248,1.20037,384,2.04719,64,-0.9946,69,-0.8863,129,0.09448,53,-1.4966,82,-0.6862
ENSG00000236279,CLEC2L,1,-5.2533,7,-2.8550,22,-1.1877,58,0.31359,41,-0.2414,89,1.55973,40,-0.2873
ENSG00000064393,HIPK2,1193,1.39951,2302,2.80577,569,0.12672,633,0.29988,210,-1.4123,49,-3.8869,103,-2.6095
ENSG00000157800,SLC37A3,16,-0.2369,3,-2.3823,21,0.18501,14,-0.4783,34,0.98738,27,0.85584,8,-1.3446
ENSG00000133606,MKRN1,26,-1.3793,11,-2.6552,80,0.36027,72,0.18491,39,-0.7605,94,0.86316,66,0.04572
ENSG00000146966,DENND2A,38,1.22121,20,0.13274,38,1.26304,14,-0.4109,9,-1.0704,8,-1.4093,19,0.07825
ENSG00000133597,ADCK2,20,-0.5787,3,-3.2162,28,-0.0884,38,0.38556,36,0.31574,40,0.66159,26,-0.2666
ENSG00000090266,NDUFB2,297,-0.7442,187,-1.4501,472,-0.0202,452,-0.0895,127,-2.0243,652,0.69010,646,0.56536
ENSG00000157764,BRAF,26,-0.7401,38,-0.1102,19,-1.1579,53,0.39626,67,0.80258,50,0.39604,30,-0.5442
ENSG00000090263,MRPS33,62,-0.6223,38,-1.3644,66,-0.5437,100,0.12234,44,-1.1383,132,0.79796,110,0.31767
ENSG00000261115,TMEM178B,7,-2.7065,15,-1.7183,24,-1.0433,52,0.15876,98,1.23288,44,-0.1436,71,0.79480
ENSG00000006530,AGK,5,-2.1118,9,-1.3248,19,-0.2451,28,0.32682,18,-0.3395,33,0.83496,24,0.09250
ENSG00000257093,DENND11,46,-0.1811,45,-0.2150,70,0.49796,92,0.97441,48,-0.1080,38,-0.5906,49,-0.0587
ENSG00000106028,SSBP1,82,-0.6013,103,-0.2427,83,-0.5760,88,-0.4845,54,-1.2348,148,0.46111,172,0.68599
ENSG00000106123,EPHB6,21,-2.7692,17,-3.0666,83,-0.7562,113,-0.2823,289,1.29101,210,1.02600,98,-0.5523
ENSG00000197448,GSTK1,22,-0.5490,15,-1.1056,39,0.32259,78,1.52818,31,-0.0192,27,-0.3164,26,-0.3840
ENSG00000159784,FAM131B,68,0.26882,20,-1.5901,28,-1.1127,88,0.69165,80,0.53098,60,0.09169,56,-0.0596
ENSG00000159840,ZYX,17,-1.1384,14,-1.4267,42,0.20756,70,1.07562,41,0.16292,50,0.67254,17,-1.2975
ENSG00000198420,TCAF1,131,-0.8745,181,-0.3677,141,-0.7606,205,-0.1792,482,1.26111,258,0.25430,188,-0.3487
ENSG00000174469,CNTNAP2,52,-1.0545,26,-2.1006,65,-0.7238,135,0.43699,162,0.73489,117,0.26162,122,0.29492
ENSG00000055130,CUL1,24,-1.2906,26,-1.1674,41,-0.4573,64,0.23600,48,-0.2328,85,0.99849,47,-0.2756
ENSG00000155660,PDIA4,72,1.88828,29,0.28789,13,-0.9889,46,1.05480,31,0.38825,13,-1.1423,7,-1.9952
ENSG00000204946,ZNF783,11,-0.7265,13,-0.5232,35,1.04925,26,0.55731,30,0.81198,12,-0.7889,16,-0.2284
ENSG00000196453,ZNF777,1,-3.1505,12,-0.2940,20,0.40888,14,-0.0675,19,0.40279,15,-0.0489,20,0.48444
ENSG00000181220,ZNF746,2,-3.0813,8,-0.9728,9,-0.7294,14,-0.1174,16,0.07137,22,0.80354,18,0.37854
ENSG00000171130,ATP6V0E2,116,-1.4853,95,-1.7790,300,-0.0156,420,0.53026,262,-0.2305,403,0.62454,317,0.07805
ENSG00000106538,RARRES2,4,-2.8671,23,-0.3569,115,2.58891,32,0.19996,9,-1.7617,11,-1.6201,34,0.31512
ENSG00000214022,REPIN1,36,-0.0071,13,-1.5649,45,0.36973,46,0.40363,32,-0.1628,30,-0.3353,48,0.54090
ENSG00000055118,KCNH2,0,-7.5584,1,-3.6117,12,-0.6270,18,0.01885,27,0.66579,24,0.58727,26,0.64145
ENSG00000197150,ABCB8,35,0.08019,18,-0.9216,20,-0.7520,50,0.68330,33,0.01155,39,0.35785,28,-0.2779
ENSG00000164885,CDK5,9,-3.3178,22,-2.1134,38,-1.3061,75,-0.2718,58,-0.6665,146,1.15742,126,0.65532
ENSG00000164896,FASTK,48,-0.3241,21,-1.5721,73,0.34800,78,0.45143,93,0.74477,58,-0.0532,52,-0.2131
ENSG00000164897,TMUB1,14,-1.0242,25,-0.1935,54,1.11253,36,0.40716,20,-0.4956,25,-0.2529,28,-0.0004
ENSG00000133612,AGAP3,74,-1.6483,49,-2.2639,187,-0.2304,205,-0.0908,287,0.46120,249,0.29520,309,0.67201
ENSG00000033050,ABCF2,25,-0.8593,21,-1.1029,49,0.16062,48,0.12776,56,0.39080,53,0.39447,41,-0.1214
ENSG00000033100,CHPF2,4,-2.1462,8,-1.1565,7,-1.2464,14,-0.2733,12,-0.5746,33,1.65484,13,-0.4433
ENSG00000082014,SMARCD3,17,-3.2557,63,-1.3558,175,0.22744,180,0.27651,145,-0.0749,182,0.38691,196,0.48051
ENSG00000013374,NUB1,133,1.15032,114,0.88130,49,-0.4872,34,-1.0445,94,0.54895,54,-0.4035,41,-0.8316
ENSG00000106615,RHEB,44,-2.2397,30,-2.7921,200,0.06534,119,-0.7457,149,-0.3943,340,1.40054,178,-0.1282
ENSG00000106617,PRKAG2,5,-3.2890,19,-1.4658,53,0.07371,19,-1.4590,80,0.76585,89,1.38355,30,-0.8779
ENSG00000239911,PRKAG2-AS1,2,-4.3778,3,-4.0188,51,-0.1520,23,-1.3705,55,-0.0057,86,1.00411,82,0.73530
ENSG00000178234,GALNT11,13,-2.5180,16,-2.1593,23,-1.6746,72,0.06648,95,0.52072,107,1.01604,75,0.14908
ENSG00000055609,KMT2C,382,1.99111,375,1.95455,62,-1.0804,33,-2.0228,186,0.66333,24,-2.7684,66,-1.0573
ENSG00000133627,ACTR3B,12,-2.5683,10,-2.7745,30,-1.1789,48,-0.4882,94,0.59717,95,0.86465,86,0.51514
ENSG00000130226,DPP6,85,-1.1547,61,-1.6644,80,-1.2516,189,0.08042,310,0.89923,176,-0.0444,274,0.80271
ENSG00000157219,HTR5A,3,-2.9093,6,-1.7508,17,-0.3316,17,-0.3660,27,0.41129,30,0.79611,25,0.31769
ENSG00000186480,INSIG1,167,1.21856,38,-1.1735,92,0.20801,63,-0.4017,90,0.17059,81,-0.0080,59,-0.5449
ENSG00000184863,RBM33,67,0.98752,86,1.42760,25,-0.6035,18,-1.1052,55,0.63723,25,-0.7073,21,-0.9180
ENSG00000105983,LMBR1,13,-1.3199,11,-1.5846,27,-0.1839,22,-0.4924,39,0.38883,45,0.85537,30,-0.0397
ENSG00000009335,UBE3C,26,-0.4285,18,-0.9381,16,-1.1642,9,-1.9613,51,0.67510,52,1.01618,30,-0.1979
ENSG00000105993,DNAJB6,144,-0.5460,162,-0.3625,149,-0.4900,91,-1.2425,302,0.64506,267,0.59739,194,-0.0902
ENSG00000155093,PTPRN2,32,-2.5231,23,-2.9708,172,0.02173,123,-0.5113,135,-0.3614,264,1.02774,210,0.39543
ENSG00000117868,ESYT2,24,-1.0132,21,-1.1811,55,0.28268,49,0.09420,55,0.28475,57,0.45018,43,-0.1154
ENSG00000126870,WDR60,134,0.34612,368,2.21326,89,-0.2946,39,-1.5597,132,0.32269,61,-1.0629,67,-0.8127
ENSG00000147364,FBXO25,61,0.72606,57,0.61595,23,-0.8380,32,-0.3207,45,0.22323,35,-0.2031,34,-0.2578
ENSG00000180190,TDRP,0,-7.3583,4,-1.7305,22,0.74352,9,-0.6504,9,-0.5352,18,0.60993,19,0.61821
ENSG00000104714,ERICH1,39,0.06672,81,1.30504,19,-1.0161,41,0.14002,28,-0.4235,37,-0.0167,27,-0.5584
ENSG00000198010,DLGAP2,4,-2.6297,4,-2.7901,11,-1.3315,8,-1.8339,82,1.99986,36,0.66468,24,-0.1697
ENSG00000182372,CLN8,114,2.00758,77,1.25338,25,-0.5675,37,0.01467,24,-0.6476,23,-0.9050,10,-2.0047
ENSG00000253982,AC100810.1,56,0.37204,22,-1.0347,61,0.53890,37,-0.2880,20,-1.2370,39,-0.2440,64,0.70615
ENSG00000104728,ARHGEF10,158,1.89850,200,2.40100,50,-0.1011,36,-0.6293,41,-0.4404,10,-2.7593,11,-2.5415
ENSG00000176595,KBTBD11,53,-1.1418,52,-1.1679,129,0.23551,105,-0.0952,133,0.28517,122,0.18957,138,0.39573
ENSG00000036448,MYOM2,9,-1.6796,13,-1.1255,45,0.79898,17,-0.7074,31,0.21742,39,0.79843,21,-0.4929
ENSG00000183117,CSMD1,0,-8.1265,1,-3.4477,12,-0.5657,15,-0.2345,35,1.14969,28,1.06607,14,-0.3635
ENSG00000155189,AGPAT5,77,0.41852,59,-0.0060,104,0.94346,30,-1.0457,78,0.45869,49,-0.3854,48,-0.3452
ENSG00000147324,MFHAS1,1,-4.5087,14,-0.8510,29,0.30208,9,-1.4872,49,1.17744,23,-0.1258,36,0.74769
ENSG00000173273,TNKS,41,0.09586,19,-1.0684,31,-0.3340,35,-0.1402,46,0.28949,47,0.44243,35,-0.1551
ENSG00000253230,LINC00599,4,-3.8109,7,-3.0403,25,-1.1250,71,0.50915,103,1.13755,72,0.70618,48,-0.1308
ENSG00000175806,MSRA,4,-3.7166,21,-1.2376,25,-0.9821,72,0.69492,42,-0.1833,67,0.78279,54,0.23537
ENSG00000104643,MTMR9,45,-0.4519,25,-1.3532,37,-0.7380,61,0.02813,92,0.70485,91,0.94768,34,-0.9712
ENSG00000154319,FAM167A,14,-0.7691,9,-1.3986,77,2.09638,20,-0.2855,13,-0.9607,10,-1.4711,36,0.81055
ENSG00000154328,NEIL2,24,-0.8084,21,-0.9898,31,-0.4473,47,0.23740,38,-0.1016,50,0.45604,47,0.27403
ENSG00000079459,FDFT1,130,0.03009,42,-1.7089,154,0.29649,156,0.31475,68,-0.9837,171,0.63456,109,-0.2771
ENSG00000164733,CTSB,75,-1.6732,109,-1.1058,222,-0.0049,256,0.22306,302,0.49554,274,0.45064,220,-0.0185
ENSG00000283674,AC068587.4,8,-2.0448,18,-0.7798,13,-1.2624,11,-1.5223,68,1.35311,34,0.23968,42,0.59711
ENSG00000154359,LONRF1,15,-1.0493,20,-0.5833,32,0.16914,22,-0.4197,57,1.12684,31,0.16356,25,-0.2605
ENSG00000250305,TRMT9B,0,-8.1799,2,-2.9374,40,1.29648,31,0.84920,38,1.20653,20,0.22247,6,-1.8067
ENSG00000164741,DLC1,64,0.66111,44,0.04640,95,1.37065,35,-0.3244,67,0.75648,25,-0.9750,22,-1.0778
ENSG00000104723,TUSC3,5,-4.2278,10,-3.2096,77,-0.1766,110,0.38063,77,-0.1896,153,1.39148,64,-0.5217
ENSG00000155970,MICU3,36,-1.2679,38,-1.2015,55,-0.6172,35,-1.3012,138,0.86417,127,1.01734,68,-0.3250
ENSG00000104219,ZDHHC2,33,0.80995,9,-1.2592,24,0.29892,24,0.26835,9,-1.2695,19,-0.1532,23,0.27369
ENSG00000198791,CNOT7,32,-1.4723,32,-1.4372,83,-0.0014,54,-0.6829,115,0.52354,112,0.66665,89,0.13036
ENSG00000155975,VPS37A,23,0.33706,8,-1.3358,7,-1.4201,27,0.60774,19,-0.0038,23,0.44530,17,-0.1698
ENSG00000003987,MTMR7,36,0.12165,19,-0.8844,6,-2.5850,48,0.57657,33,-0.0289,47,0.76588,26,-0.4434
ENSG00000129422,MTUS1,862,2.85557,584,1.96077,81,-1.3353,134,-0.5669,92,-1.1376,20,-3.6872,58,-1.9667
ENSG00000078674,PCM1,540,1.50231,498,1.34883,102,-1.2243,82,-1.5488,362,0.78348,103,-1.4215,180,-0.3971
ENSG00000104763,ASAH1,85,-0.6311,66,-1.0185,137,0.11110,114,-0.1834,87,-0.5983,174,0.68521,133,0.07501
ENSG00000156011,PSD3,145,-1.2947,87,-2.0543,251,-0.4567,185,-0.9226,575,0.89723,403,0.39467,450,0.55418
ENSG00000147408,CSGALNACT1,4,-3.4224,27,-0.8628,82,0.91911,28,-0.7858,51,0.13580,58,0.44026,52,0.18667
ENSG00000104613,INTS10,44,-0.2816,10,-2.4499,71,0.46772,68,0.40692,53,0.00596,60,0.27204,51,-0.0609
ENSG00000147416,ATP6V1B2,49,-2.9022,37,-3.3104,187,-0.9105,372,0.16884,463,0.52721,607,1.46914,212,-0.7844
ENSG00000061337,LZTS1,0,-7.2268,10,-1.5382,29,0.07038,14,-1.0444,64,1.42294,24,-0.2990,44,0.90549
ENSG00000168546,GFRA2,3,-3.0883,2,-3.7274,3,-2.9543,24,-0.1158,44,0.89280,47,1.49688,20,-0.4665
ENSG00000130227,XPO7,41,-0.2208,14,-1.8681,27,-0.8506,61,0.41765,51,0.12714,51,0.15397,63,0.52860
ENSG00000158806,NPM2,11,-2.5738,16,-2.0931,32,-1.0723,45,-0.5628,91,0.55155,76,0.33289,112,1.07859
ENSG00000158856,DMTN,22,-3.8699,47,-2.7654,135,-1.2037,376,0.39864,376,0.39928,373,0.51958,433,0.73770
ENSG00000158863,FAM160B2,12,-0.8145,17,-0.2410,27,0.42197,19,-0.0946,26,0.39919,23,0.24817,17,-0.3319
ENSG00000168453,HR,31,0.86143,25,0.50666,4,-2.0816,23,0.39084,19,0.06521,14,-0.5343,19,0.09257
ENSG00000168481,LGI3,163,1.04783,83,-0.0781,44,-1.0434,162,1.03904,63,-0.5004,89,0.04799,44,-1.1526
ENSG00000168490,PHYHIP,27,-3.9127,43,-3.2377,178,-1.1580,368,-0.0296,633,0.86919,546,0.85211,432,0.26112
ENSG00000120896,SORBS3,26,-0.1172,18,-0.7346,67,1.45078,65,1.39128,16,-0.8733,16,-1.0250,22,-0.4500
ENSG00000120913,PDLIM2,14,-1.0206,15,-0.9206,43,0.66636,35,0.32193,14,-1.1103,30,0.12456,36,0.44105
ENSG00000158941,CCAR2,23,-0.8218,8,-2.2737,24,-0.7793,57,0.59436,55,0.55122,50,0.49866,39,-0.0292
ENSG00000147439,BIN3,14,0.00445,6,-1.3415,19,0.48774,6,-1.1242,20,0.62303,17,0.43581,11,-0.3781
ENSG00000179388,EGR3,7,-3.0634,8,-2.8232,30,-0.9325,19,-1.5770,77,0.56617,83,0.96003,78,0.67004
ENSG00000008853,RHOBTB2,7,-2.5420,19,-0.9907,16,-1.2572,32,-0.2369,63,0.85905,41,0.21451,56,0.76310
ENSG00000147457,CHMP7,13,-1.4529,11,-1.6345,23,-0.5393,50,0.66323,54,0.79044,44,0.59524,25,-0.4846
ENSG00000104679,R3HCC1,69,0.51344,68,0.49443,53,0.08971,51,0.01118,51,0.01605,49,-0.0361,31,-0.7999
ENSG00000197217,ENTPD4,30,-0.4303,11,-1.8699,29,-0.4718,33,-0.2733,67,0.88180,48,0.44177,39,-0.0173
ENSG00000147454,SLC25A37,34,0.35202,32,0.23752,36,0.45541,24,-0.2235,52,1.06804,16,-0.9663,23,-0.2667
ENSG00000272163,AF106564.1,1,-3.4945,1,-3.3756,8,-0.9087,28,0.93909,23,0.64308,19,0.47381,18,0.23362
ENSG00000104722,NEFM,107,-2.7421,258,-1.4479,160,-2.1557,613,-0.1158,1826,1.78363,931,0.77599,419,-0.7779
ENSG00000277586,NEFL,106,-3.3567,251,-2.0929,476,-1.1396,657,-0.6457,2063,1.24078,1572,1.07998,824,-0.3262
ENSG00000147459,DOCK5,257,2.91467,79,0.56173,12,-2.2786,159,1.82560,20,-1.5842,7,-3.4632,7,-3.2771
ENSG00000221914,PPP2R2A,114,0.85524,74,0.13026,40,-0.8230,83,0.32191,69,0.02065,71,0.07932,44,-0.7399
ENSG00000104765,BNIP3L,309,0.64110,195,-0.1134,159,-0.4333,217,0.06207,195,-0.1108,231,0.21468,160,-0.4603
ENSG00000240694,PNMA2,18,-4.3214,36,-3.2785,278,-0.2556,142,-1.2889,487,0.65979,541,1.20821,339,0.06795
ENSG00000092964,DPYSL2,1416,0.68327,673,-0.5187,825,-0.1992,971,0.05997,1087,0.24346,1008,0.15759,677,-0.5609
ENSG00000015592,STMN4,92,-1.1415,90,-1.1780,126,-0.6581,251,0.44008,241,0.36981,265,0.72155,162,-0.2994
ENSG00000120899,PTK2B,10,-3.6877,14,-3.2183,57,-1.1379,94,-0.3796,199,0.84416,183,0.98432,136,0.23857
ENSG00000120885,CLU,1059,-1.4850,1866,-0.6233,5171,1.04401,3633,0.43959,3206,0.23411,1756,-0.8697,3768,0.57697
ENSG00000168077,SCARA3,7,-2.0379,6,-2.2973,66,1.49041,45,0.81197,23,-0.3058,16,-1.0197,41,0.73231
ENSG00000147419,CCDC25,144,0.02261,254,0.96515,128,-0.1614,99,-0.5608,169,0.27410,122,-0.3055,131,-0.1490
ENSG00000134014,ELP3,11,-1.5428,11,-1.5555,10,-1.6257,65,1.29770,28,-0.0972,36,0.36967,34,0.23266
ENSG00000186918,ZNF395,21,-0.2438,22,-0.1694,36,0.58549,28,0.20132,20,-0.3249,14,-1.0883,40,0.90525
ENSG00000104290,FZD3,13,-2.7849,26,-1.8128,91,0.07615,54,-0.7391,226,1.65657,102,0.33505,76,-0.2281
ENSG00000012232,EXTL3,17,-1.2153,8,-2.3658,47,0.36205,35,-0.0936,78,1.22463,49,0.58411,22,-0.9206
ENSG00000147421,HMBOX1,35,0.46586,41,0.72506,13,-1.0546,45,0.88157,32,0.28876,11,-1.6036,33,0.39952
ENSG00000197892,KIF13B,166,2.62298,123,1.95872,19,-1.1782,43,0.09966,17,-1.3237,2,-4.4245,15,-1.5882
ENSG00000120875,DUSP4,1,-3.8812,0,-5.5005,1,-3.7913,4,-1.7430,47,2.06610,19,0.53442,18,0.41078
ENSG00000133872,SARAF,355,-1.0937,195,-1.9908,595,-0.2968,776,0.12532,766,0.10351,1046,0.85708,677,-0.1050
ENSG00000104660,LEPROTL1,20,-0.5633,4,-2.6849,38,0.46932,23,-0.3647,24,-0.2845,41,0.77796,28,-0.0626
ENSG00000104671,DCTN6,72,-0.0475,41,-0.9307,76,0.04052,78,0.08849,53,-0.5215,85,0.28346,83,0.21563
ENSG00000104687,GSR,20,-0.7983,7,-2.2949,27,-0.3539,51,0.67796,35,0.08740,40,0.36744,38,0.21793
ENSG00000104695,PPP2CB,205,-0.6155,185,-0.7749,421,0.53692,242,-0.3561,339,0.17987,350,0.30908,294,-0.0538
ENSG00000198042,MAK16,17,0.23784,8,-0.9251,3,-2.0498,1,-3.5156,13,-0.1577,26,1.36980,13,-0.2170
ENSG00000133878,DUSP26,28,-1.3051,24,-1.5469,53,-0.3456,48,-0.5192,75,0.19940,87,0.58589,87,0.51616
ENSG00000156687,UNC5D,2,-2.8138,5,-1.9095,7,-1.2344,2,-2.8025,25,0.61173,25,0.81502,28,0.91208
ENSG00000183779,ZNF703,5,-1.8041,7,-1.4522,21,0.18168,14,-0.4100,17,-0.1800,15,-0.4019,39,1.45598
ENSG00000147475,ERLIN2,12,-0.9714,21,-0.0994,42,1.06283,35,0.76740,27,0.32390,16,-0.6080,18,-0.3561
ENSG00000147471,PLPBP,38,-0.5089,23,-1.2628,37,-0.5605,37,-0.5606,52,-0.0501,66,0.47588,73,0.58579
ENSG00000104221,BRF2,6,-1.2101,0,-7.5643,3,-2.2188,14,-0.0481,10,-0.5673,33,2.39262,5,-1.7067
ENSG00000129691,ASH2L,35,-0.1716,10,-2.0760,42,0.10794,43,0.13510,51,0.43660,46,0.32710,37,-0.1062
ENSG00000175324,LSM1,21,-0.6767,4,-3.0330,30,-0.1742,30,-0.1405,23,-0.5467,42,0.49745,49,0.72756
ENSG00000156735,BAG4,35,-1.3558,30,-1.5892,56,-0.6685,78,-0.1454,209,1.53264,112,0.59767,55,-0.7489
ENSG00000085788,DDHD2,65,-0.2276,60,-0.3494,101,0.48707,55,-0.4674,109,0.61274,88,0.34702,47,-0.7947
ENSG00000147548,NSD3,228,0.73354,267,1.01159,104,-0.5340,46,-1.7645,280,1.09825,102,-0.6886,113,-0.4368
ENSG00000077782,FGFR1,19,-1.1866,13,-1.6891,93,1.36746,43,0.04238,74,0.95553,39,-0.1135,28,-0.6965
ENSG00000147526,TACC1,334,0.51380,314,0.41117,171,-0.5580,158,-0.6740,481,1.14601,216,-0.2387,165,-0.6763
ENSG00000169499,PLEKHA2,6,-3.1905,21,-1.3604,53,0.03297,30,-0.8421,100,1.07889,50,-0.0711,80,0.82011
ENSG00000169490,TM2D2,8,-2.2325,3,-3.5303,26,-0.4910,32,-0.1593,39,0.16354,54,0.95751,43,0.32693
ENSG00000168615,ADAM9,29,0.36461,22,-0.0400,19,-0.2642,22,-0.0776,14,-0.7246,30,0.60587,16,-0.6235
ENSG00000104332,SFRP1,212,2.72185,134,1.71549,33,-0.6393,42,-0.2718,30,-0.7955,5,-3.7037,16,-1.8038
ENSG00000147533,GOLGA7,257,1.30432,185,0.72871,143,0.30213,221,1.03740,46,-1.4526,57,-1.3344,82,-0.6343
ENSG00000158669,GPAT4,41,0.27261,32,-0.1256,10,-1.8828,76,1.30515,50,0.57088,37,0.10225,15,-1.3769
ENSG00000083168,KAT6A,120,1.82575,111,1.68146,18,-1.2902,10,-2.1574,53,0.37996,15,-1.8566,32,-0.4491
ENSG00000070718,AP3M2,24,-1.9162,43,-1.0540,81,-0.0867,69,-0.3308,135,0.76265,130,0.97874,54,-0.7652
ENSG00000070501,POLB,4,-2.5115,4,-2.6248,21,-0.2454,36,0.64730,20,-0.2735,26,0.11970,40,0.96114
ENSG00000078668,VDAC3,30,-2.4477,37,-2.1847,105,-0.6060,161,0.05989,114,-0.4778,282,1.48476,128,-0.3380
ENSG00000168575,SLC20A2,59,0.56243,42,0.01396,50,0.28738,47,0.16929,28,-0.6323,40,-0.0983,37,-0.2377
ENSG00000176209,SMIM19,11,-1.8851,27,-0.5452,24,-0.7129,33,-0.2100,17,-1.2149,51,0.66590,57,0.76727
ENSG00000120925,RNF170,67,0.40362,46,-0.1976,55,0.07833,71,0.49864,75,0.58956,45,-0.2946,37,-0.6109
ENSG00000168172,HOOK3,272,1.32799,251,1.17737,71,-0.8820,61,-1.1115,208,0.85005,62,-1.2883,99,-0.4013
ENSG00000168522,FNTA,154,1.54556,69,0.15470,89,0.56021,74,0.25935,40,-0.7181,42,-0.7609,38,-0.8509
ENSG00000165102,HGSNAT,13,-0.9711,16,-0.5848,42,0.93466,28,0.26683,31,0.41069,25,0.08582,17,-0.5837
ENSG00000164808,SPIDR,6,-2.2140,24,-0.1826,21,-0.3669,28,0.06940,27,0.01614,35,0.52082,30,0.19015
ENSG00000221869,CEBPD,0,-4.7807,11,-0.9645,19,-0.0709,15,-0.4065,12,-0.8229,18,-0.2195,45,1.65769
ENSG00000253729,PRKDC,98,0.58494,77,0.20021,39,-0.8709,36,-0.9718,124,0.99358,52,-0.5085,75,0.17724
ENSG00000104738,MCM4,13,-0.6469,12,-0.7311,7,-1.5563,12,-0.7314,19,-0.0099,29,0.86620,23,0.28840
ENSG00000169139,UBE2V2,68,-1.5302,73,-1.4251,115,-0.7506,102,-0.9299,231,0.35627,303,1.16184,178,-0.0719
ENSG00000147481,SNTG1,5,-2.6286,13,-1.1922,25,-0.2028,11,-1.4399,53,1.04881,35,0.46496,35,0.41512
ENSG00000168300,PCMTD1,74,0.98461,41,0.02090,48,0.25561,45,0.14048,42,0.03544,35,-0.2934,27,-0.7310
ENSG00000147488,ST18,381,3.27658,216,1.90597,30,-1.3779,71,-0.0530,7,-3.3952,8,-3.6177,2,-5.4669
ENSG00000023287,RB1CC1,453,0.00129,1018,1.38158,488,0.11798,376,-0.2974,639,0.56279,291,-0.8403,341,-0.4937
ENSG00000047249,ATP6V1H,25,-3.1383,49,-2.1994,125,-0.7871,166,-0.3493,209,0.01247,327,1.06621,259,0.41089
ENSG00000147509,RGS20,3,-2.3787,0,-4.5838,13,-0.3909,24,0.56308,12,-0.4780,7,-1.4771,46,2.27823
ENSG00000187735,TCEA1,215,1.26204,165,0.79450,100,-0.0236,63,-0.7537,101,-0.0128,60,-0.9916,97,-0.0812
ENSG00000120992,LYPLA1,9,-1.1622,6,-1.8267,5,-1.8767,44,1.34158,22,0.14239,20,0.01279,26,0.50700
ENSG00000137547,MRPL15,0,-6.2544,21,-1.0324,47,0.19466,52,0.35943,26,-0.7214,57,0.68833,50,0.31971
ENSG00000206579,XKR4,5,-2.8025,13,-1.4439,40,0.27446,7,-2.3011,81,1.48535,42,0.43521,34,0.00368
ENSG00000167904,TMEM68,17,-0.2550,6,-1.7907,19,-0.0224,23,0.26506,38,1.07668,24,0.46155,10,-1.0714
ENSG00000137574,TGS1,57,1.08374,80,1.69665,10,-1.5878,9,-1.7904,55,1.02755,14,-1.3769,22,-0.4854
ENSG00000008988,RPS20,660,0.05391,907,0.57539,1210,1.07316,664,0.06378,201,-1.7713,478,-0.5657,654,0.04423
ENSG00000170791,CHCHD7,21,-0.7573,18,-1.0548,36,0.03355,18,-1.0513,41,0.23952,40,0.26759,49,0.62496
ENSG00000104331,IMPAD1,82,0.21108,28,-1.4487,88,0.32484,98,0.49762,94,0.43289,77,0.12836,50,-0.6223
ENSG00000169122,FAM110B,3,-2.8467,3,-3.0258,43,0.93898,25,0.07187,25,0.05913,20,-0.3500,41,1.01576
ENSG00000215114,UBXN2B,15,-1.5633,13,-1.7746,45,0.10276,64,0.66428,65,0.69311,41,-0.0515,49,0.26623
ENSG00000137575,SDCBP,37,-1.7348,58,-1.0747,156,0.47554,93,-0.3558,129,0.15861,153,0.60239,116,-0.0057
ENSG00000198846,TOX,2,-3.9345,13,-1.1569,30,0.13068,26,-0.1197,46,0.81603,46,1.15136,13,-1.2894
ENSG00000104388,RAB2A,135,-1.0058,109,-1.3267,211,-0.3186,179,-0.5715,360,0.54616,361,0.75719,250,-0.0537
ENSG00000171316,CHD7,214,1.79986,361,2.99761,53,-0.5700,50,-0.6741,34,-1.2296,8,-3.6149,14,-2.6977
ENSG00000177182,CLVS1,1,-3.2144,0,-7.7277,20,0.33019,10,-0.6771,20,0.36771,24,0.88072,19,0.28632
ENSG00000198363,ASPH,60,-0.8553,62,-0.7985,161,0.71895,38,-1.5232,147,0.56835,121,0.32814,103,-0.0090
ENSG00000274956,NKAIN3-IT1,20,-1.4338,29,-0.8315,68,0.48835,26,-1.0003,80,0.75913,21,-1.5737,109,1.59409
ENSG00000137563,GGH,3,-2.7991,3,-2.7921,10,-1.0508,23,0.18262,14,-0.5291,29,0.74400,33,0.88775
ENSG00000185728,YTHDF3,26,-0.8114,20,-1.2163,55,0.38262,15,-1.6198,59,0.50633,61,0.76629,38,-0.2323
ENSG00000254377,MIR124-2HG,0,-6.2160,4,-2.6754,14,-0.8873,38,0.68051,56,1.36669,34,0.72979,17,-0.6746
ENSG00000180828,BHLHE22,6,-1.3389,8,-0.9300,3,-2.2648,2,-2.8423,10,-0.6877,21,0.70801,30,1.34644
ENSG00000172817,CYP7B1,74,2.23542,14,-0.5891,24,0.16420,27,0.40952,21,-0.0046,10,-1.3788,11,-1.0579
ENSG00000104442,ARMC1,88,0.50564,78,0.31441,54,-0.2564,29,-1.2318,75,0.24953,64,0.00468,62,-0.0481
ENSG00000147576,ADHFE1,9,-1.0455,10,-0.8911,21,0.17552,20,0.14143,13,-0.5622,14,-0.4704,34,1.20425
