Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000108592,FTSJ3,29,0.95543,20,0.30319,17,0.08633,11,-0.5870,1,-3.4280,15,-0.1643,21,0.50114
ENSG00000087191,PSMC5,168,-0.7295,258,-0.0602,369,0.52355,249,-0.1303,294,0.15004,298,0.19609,247,-0.1407
ENSG00000266402,SNHG25,52,1.21464,45,0.94251,27,0.10514,29,0.23899,1,-3.8484,19,-0.4669,15,-0.8255
ENSG00000136478,TEX2,60,0.42802,24,-0.9734,72,0.74508,85,1.21593,4,-3.6143,31,-0.6858,34,-0.5192
ENSG00000108654,DDX5,471,0.63673,250,-0.3871,242,-0.4397,375,0.29551,287,-0.1688,220,-0.6424,377,0.30432
ENSG00000258890,CEP95,53,1.57168,13,-0.7309,7,-1.5858,25,0.31486,18,-0.2585,11,-1.0867,24,0.22214
ENSG00000108854,SMURF2,27,1.18606,23,0.93055,19,0.62621,16,0.30985,0,-3.9428,9,-0.7036,6,-1.1665
ENSG00000120063,GNA13,87,1.93008,60,1.22950,26,-0.1511,20,-0.6473,24,-0.2907,19,-0.7321,7,-2.1546
ENSG00000154240,CEP112,13,-1.2030,28,-0.0839,5,-2.6829,17,-0.9355,31,0.10275,62,1.50595,30,0.04165
ENSG00000154229,PRKCA,102,0.21694,175,1.13470,205,1.42417,101,0.22658,22,-2.0778,41,-1.2979,51,-0.9360
ENSG00000198265,HELZ,37,0.27260,28,-0.1577,37,0.26998,61,1.34783,2,-3.6095,17,-0.9853,25,-0.3611
ENSG00000197170,PSMD12,36,-1.4849,49,-1.0127,69,-0.4993,87,-0.1523,120,0.37240,122,0.45725,129,0.57847
ENSG00000154217,PITPNC1,34,-0.4417,97,1.30255,55,0.33038,73,0.94968,16,-1.5933,27,-0.8435,23,-1.1184
ENSG00000130935,NOL11,37,0.73246,9,-1.4838,8,-1.5527,28,0.32837,52,1.30361,13,-1.0544,25,0.07000
ENSG00000171634,BPTF,561,1.17888,253,-0.1560,119,-1.3141,318,0.24140,221,-0.3684,296,0.10821,203,-0.5492
ENSG00000186665,C17orf58,10,-0.7722,9,-0.8584,31,1.03889,16,-0.0511,14,-0.2816,17,0.10720,17,0.04485
ENSG00000182481,KPNA2,29,-0.5412,15,-1.4831,42,0.02508,35,-0.2874,65,0.74862,36,-0.2300,59,0.68169
ENSG00000278730,AC005332.6,41,1.17176,32,0.75022,13,-0.7071,14,-0.6347,20,-0.0291,20,-0.0305,15,-0.5587
ENSG00000196704,AMZ2,62,-1.0561,144,0.25713,85,-0.5737,103,-0.3209,132,0.11279,146,0.30816,155,0.43193
ENSG00000108946,PRKAR1A,295,-0.3752,184,-1.0987,504,0.48983,478,0.45761,353,-0.0890,310,-0.3283,412,0.17906
ENSG00000141338,ABCA8,178,5.62239,12,-0.8401,2,-3.4430,6,-1.8609,0,-4.5770,1,-4.3095,0,-5.8057
ENSG00000154265,ABCA5,30,-0.4220,15,-1.4578,20,-1.0136,55,0.65496,78,1.16676,19,-1.1727,49,0.41850
ENSG00000108984,MAP2K6,16,-0.2730,15,-0.3594,12,-0.7306,19,0.01595,53,1.77252,13,-0.5876,15,-0.4602
ENSG00000125398,SOX9,99,0.96864,170,1.98679,125,1.37578,37,-0.6820,4,-3.7026,25,-1.2995,15,-2.0653
ENSG00000180616,SSTR2,10,-3.0951,34,-1.3023,136,0.88059,208,2.12347,3,-4.4844,21,-2.1358,77,-0.0539
ENSG00000166685,COG1,20,-1.1838,18,-1.3514,51,0.25757,63,0.69313,42,-0.0716,24,-1.0102,66,0.78111
ENSG00000133193,FAM104A,8,-1.1916,21,0.18456,9,-0.9830,9,-1.1112,48,1.63392,12,-0.6950,27,0.73874
ENSG00000141219,C17orf80,18,0.07208,12,-0.4606,7,-1.2871,15,-0.2518,33,1.10879,11,-0.6989,24,0.61499
ENSG00000179604,CDC42EP4,50,-0.0585,185,2.30785,87,0.84897,18,-1.6803,63,0.31741,31,-0.8761,17,-1.7750
ENSG00000172809,RPL38,1419,0.02037,1880,0.47978,775,-0.9239,871,-0.8159,1357,-0.0507,2284,0.95194,1135,-0.3705
ENSG00000141540,TTYH2,352,4.93268,23,-1.0044,23,-1.0149,19,-1.4188,0,-5.6985,5,-3.4657,3,-4.2190
ENSG00000109062,SLC9A3R1,98,0.94147,121,1.31647,134,1.50531,40,-0.5842,25,-1.2362,31,-0.9617,18,-1.8256
ENSG00000161509,GRIN2C,4,-1.9184,44,1.79159,80,3.19619,4,-1.9708,0,-4.1836,4,-2.0732,5,-1.7999
ENSG00000167861,HID1,51,1.14747,8,-1.8053,79,1.97130,38,0.73955,1,-4.7827,3,-3.0353,18,-0.6177
ENSG00000167862,MRPL58,25,-0.3734,28,-0.2104,41,0.41058,24,-0.4495,4,-2.9785,43,0.58180,42,0.51912
ENSG00000180901,KCTD2,28,-0.9553,40,-0.4472,142,1.71997,95,1.15470,2,-4.7837,21,-1.5161,42,-0.3866
ENSG00000167863,ATP5PD,134,-1.9013,316,-0.6062,193,-1.3573,242,-1.0985,571,0.33437,852,1.21389,620,0.54345
ENSG00000125458,NT5C,51,1.24745,39,0.77469,25,0.04301,14,-0.8899,35,0.60866,21,-0.2091,10,-1.3869
ENSG00000189159,JPT1,15,-3.1010,73,-0.8177,159,0.40500,165,0.53349,43,-1.6199,117,-0.1003,192,0.84546
ENSG00000188612,SUMO2,182,-0.4875,216,-0.2192,196,-0.3781,165,-0.7017,197,-0.3698,371,0.76594,311,0.41488
ENSG00000125450,NUP85,13,-0.0904,11,-0.3299,15,0.11160,25,1.17359,1,-3.9559,7,-1.0112,16,0.32965
ENSG00000125447,GGA3,13,-0.8882,9,-1.4091,47,1.17779,43,1.20967,16,-0.5955,10,-1.3016,20,-0.2330
ENSG00000125445,MRPS7,39,-1.2107,71,-0.2852,83,-0.0495,86,0.01041,119,0.53719,88,0.05416,97,0.23714
ENSG00000177885,GRB2,82,-0.5673,72,-0.7588,113,-0.0561,175,0.76362,107,-0.1443,94,-0.3916,130,0.19670
ENSG00000177728,TMEM94,43,0.55079,72,1.43308,70,1.37377,36,0.28351,0,-5.1521,14,-1.2682,11,-1.6199
ENSG00000161526,SAP30BP,84,0.55985,50,-0.2756,47,-0.3563,48,-0.3877,39,-0.6425,65,0.14549,75,0.42909
ENSG00000132475,H3F3B,791,1.60324,470,0.67011,336,0.11199,237,-0.4831,314,0.00594,208,-0.7004,164,-1.0953
ENSG00000132471,WBP2,217,-0.4855,251,-0.2610,436,0.63922,361,0.37112,210,-0.5357,193,-0.7324,366,0.39795
ENSG00000132481,TRIM47,30,1.29745,44,2.00450,18,0.36730,8,-0.8189,13,-0.1163,5,-1.5786,4,-2.0364
ENSG00000204316,MRPL38,51,0.11306,44,-0.1230,73,0.69774,42,-0.2249,34,-0.4984,32,-0.6569,62,0.50184
ENSG00000161533,ACOX1,38,0.20763,61,0.98971,57,0.87309,50,0.74480,2,-3.8016,13,-1.5798,26,-0.4346
ENSG00000257949,TEN1,8,-1.2986,21,0.19924,19,0.09891,20,0.11666,32,0.88718,20,0.15829,12,-0.6742
ENSG00000167881,SRP68,59,-0.0622,39,-0.7135,65,0.08247,76,0.37900,40,-0.6837,60,-0.0542,71,0.26490
ENSG00000182473,EXOC7,69,0.04485,60,-0.1755,143,1.27940,99,0.73371,62,-0.1361,41,-0.8508,29,-1.3741
ENSG00000141576,RNF157,35,-1.2722,92,0.24165,144,0.99254,111,0.64345,83,0.07279,55,-0.6380,53,-0.6801
ENSG00000185262,UBALD2,47,1.38171,23,0.15125,33,0.75883,26,0.42736,4,-2.3087,10,-1.2067,14,-0.6660
ENSG00000161542,PRPSAP1,52,0.49228,34,-0.1665,42,0.14627,48,0.44738,24,-0.7198,17,-1.2904,49,0.45396
ENSG00000175931,UBE2O,16,-1.3319,20,-1.0123,68,0.90630,70,1.12427,49,0.34881,14,-1.6192,36,-0.1758
ENSG00000163597,SNHG16,31,-0.2262,35,-0.0364,44,0.33182,30,-0.3254,51,0.56944,40,0.21004,29,-0.3855
ENSG00000182534,MXRA7,99,-1.3297,199,-0.2556,268,0.22424,240,0.05025,425,1.00183,241,0.05369,191,-0.3500
ENSG00000070495,JMJD6,20,0.80541,15,0.36608,14,0.26101,18,0.70631,1,-3.2347,9,-0.5126,9,-0.5700
ENSG00000181038,METTL23,26,0.71890,17,0.06905,4,-1.8763,12,-0.5447,16,-0.0680,11,-0.6018,27,0.96561
ENSG00000161547,SRSF2,104,0.16512,86,-0.1381,112,0.29240,129,0.61057,113,0.31351,40,-1.3876,90,-0.0646
ENSG00000092931,MFSD11,21,0.39016,6,-1.4839,22,0.43460,19,0.31006,34,1.23273,7,-1.2961,14,-0.3074
ENSG00000167889,MGAT5B,0,-5.3325,25,0.71079,35,1.33789,22,0.62827,7,-1.2074,8,-1.0195,15,-0.0948
ENSG00000129657,SEC14L1,40,0.47527,39,0.43847,36,0.31333,31,0.06305,14,-1.1678,29,-0.0202,24,-0.3704
ENSG00000184640,SEPTIN9,33,-0.4349,57,0.41547,98,1.35727,51,0.26704,21,-1.0939,27,-0.8017,37,-0.3160
ENSG00000078687,TNRC6C,116,1.33873,52,-0.0349,53,0.02363,113,1.57672,7,-2.9793,16,-1.8861,20,-1.5858
ENSG00000141524,TMC6,98,5.03065,5,-1.1809,9,-0.3781,4,-1.7934,0,-3.8252,0,-4.2806,0,-6.5449
ENSG00000108639,SYNGR2,116,4.19287,12,-0.4709,6,-1.4625,12,-0.5101,0,-4.2985,1,-3.5320,3,-2.5572
ENSG00000183077,AFMID,74,2.39792,4,-2.3801,5,-2.1109,13,-0.7218,31,0.75728,12,-0.7804,16,-0.3091
ENSG00000087157,PGS1,14,0.25518,10,-0.2877,15,0.32902,17,0.62378,3,-1.9401,5,-1.2420,17,0.60278
ENSG00000108669,CYTH1,136,2.60210,34,0.00743,42,0.36293,29,-0.2326,1,-5.1700,16,-1.2495,16,-1.2023
ENSG00000055483,USP36,30,0.96097,17,0.03027,33,1.17270,29,1.08355,6,-1.5559,4,-2.1901,7,-1.4230
ENSG00000035862,TIMP2,328,0.91847,158,-0.2814,238,0.37636,235,0.40598,241,0.39829,82,-1.3971,145,-0.4646
ENSG00000108679,LGALS3BP,130,3.36022,39,0.79784,27,0.20128,13,-1.0692,0,-4.7967,2,-3.3254,6,-2.0447
ENSG00000171302,CANT1,19,0.00095,15,-0.3730,27,0.55407,36,1.18707,19,-0.0178,4,-2.2747,16,-0.2884
ENSG00000167281,RBFOX3,7,-3.5512,61,-0.3192,151,1.17181,126,1.01418,44,-0.8096,54,-0.5566,63,-0.3058
ENSG00000141582,CBX4,47,1.15568,16,-0.5926,32,0.46862,47,1.37225,3,-2.9209,9,-1.5638,13,-0.9531
ENSG00000171298,GAA,36,0.39848,26,-0.1198,43,0.72367,38,0.58188,54,1.09854,3,-3.4960,19,-0.6398
ENSG00000141543,EIF4A3,27,-0.5694,41,0.07480,60,0.70317,38,-0.0736,48,0.31051,25,-0.7572,45,0.26072
ENSG00000181045,SLC26A11,10,-1.2890,2,-3.2425,31,0.48438,44,1.33454,41,1.00008,8,-1.6557,19,-0.3045
ENSG00000173821,RNF213,88,2.71215,36,0.90264,5,-2.1000,14,-0.6758,13,-0.6753,10,-1.2421,8,-1.4195
ENSG00000173818,ENDOV,13,-0.3216,17,0.13248,26,0.82392,35,1.65481,0,-4.2067,5,-1.8291,10,-0.7016
ENSG00000171246,NPTX1,31,-3.8600,187,-1.2252,600,0.61320,1121,2.24746,96,-2.2136,188,-1.3129,297,-0.5695
ENSG00000141564,RPTOR,11,-0.5494,9,-0.8651,32,1.19699,28,1.09918,2,-2.6635,9,-0.8471,14,-0.1788
ENSG00000176108,CHMP6,20,0.92383,18,0.75499,14,0.35212,11,-0.1155,0,-3.7645,6,-0.9277,13,0.27332
ENSG00000226137,BAIAP2-DT,25,-1.0379,43,-0.2220,96,1.09023,71,0.67478,29,-0.8549,41,-0.3435,40,-0.3639
ENSG00000175866,BAIAP2,15,-3.0594,82,-0.5442,243,1.24931,227,1.35586,40,-1.6252,56,-1.2232,107,-0.1353
ENSG00000181409,AATK,333,2.94016,47,-0.6471,70,-0.0495,77,0.12080,67,-0.1229,10,-3.0514,14,-2.5500
ENSG00000224877,NDUFAF8,161,-0.7505,402,0.71171,248,-0.0800,180,-0.6370,266,0.03091,387,0.75678,197,-0.4848
ENSG00000157637,SLC38A10,34,0.72045,15,-0.5526,22,0.03568,24,0.20627,66,1.95131,3,-3.0468,13,-0.8907
ENSG00000184009,ACTG1,1020,-0.2888,932,-0.4296,1368,0.17935,1112,-0.1702,1091,-0.1830,1087,-0.2106,1714,0.63796
ENSG00000182446,NPLOC4,41,0.81563,21,-0.2995,50,1.14551,38,0.77593,1,-4.4468,8,-1.8059,23,-0.1415
ENSG00000204237,OXLD1,22,-0.5908,29,-0.1285,30,-0.0808,29,-0.1767,53,0.82756,25,-0.4529,39,0.36622
ENSG00000185298,CCDC137,26,0.34917,16,-0.3897,19,-0.1497,18,-0.2122,39,1.03481,20,-0.0687,15,-0.4869
ENSG00000214087,ARL16,30,-0.8041,30,-0.8379,34,-0.6194,29,-0.9321,88,0.90085,64,0.39762,72,0.62883
ENSG00000185359,HGS,57,0.53581,48,0.24730,58,0.57085,67,0.93551,8,-2.4056,16,-1.5008,36,-0.2082
ENSG00000262814,MRPL12,54,-0.8025,83,-0.1325,151,0.84308,80,-0.2135,119,0.43851,69,-0.4800,101,0.18788
ENSG00000225663,MCRIP1,116,-0.2809,133,-0.0622,196,0.56993,144,0.06856,147,0.09251,121,-0.2384,131,-0.0923
ENSG00000185624,P4HB,99,0.67174,85,0.41478,74,0.17855,94,0.66685,28,-1.2958,33,-1.1461,59,-0.1877
ENSG00000141522,ARHGDIA,84,-0.6832,118,-0.1474,283,1.32306,145,0.19809,112,-0.2364,94,-0.5541,112,-0.2668
ENSG00000183684,ALYREF,32,-0.1278,21,-0.8124,16,-1.2121,24,-0.6615,69,1.14710,47,0.54420,35,0.01183
ENSG00000141552,ANAPC11,99,-1.3533,239,0.00598,188,-0.3721,135,-0.9605,269,0.19504,399,1.01163,258,0.14938
ENSG00000183979,NPB,23,0.05241,19,-0.2583,10,-1.2453,7,-1.7795,101,2.80351,17,-0.4614,12,-1.0380
ENSG00000185813,PCYT2,50,0.30504,41,-0.0099,101,1.54484,44,0.14187,24,-0.8420,23,-0.9783,30,-0.5261
ENSG00000197063,MAFG,28,-0.4872,45,0.28887,82,1.31394,57,0.79707,2,-4.3816,28,-0.5313,25,-0.6800
ENSG00000169696,ASPSCR1,32,0.42223,35,0.59704,41,0.84264,40,0.95588,18,-0.4618,8,-1.6894,10,-1.3877
ENSG00000169689,CENPX,38,-0.9767,75,0.07174,42,-0.8062,42,-0.9143,92,0.41107,102,0.67270,90,0.42620
ENSG00000169750,RAC3,5,-2.4712,17,-0.8466,44,0.64446,17,-0.9416,44,0.66565,27,-0.1375,48,0.93888
ENSG00000169738,DCXR,80,-0.5807,199,0.89943,153,0.46182,104,-0.1911,78,-0.6049,122,0.09790,97,-0.3117
ENSG00000169733,RFNG,19,0.26221,19,0.24188,23,0.52253,21,0.42900,20,0.28019,7,-1.4202,14,-0.2621
ENSG00000169727,GPS1,91,0.11477,81,-0.0716,124,0.61971,123,0.69276,39,-1.1891,46,-1.0313,88,0.07036
ENSG00000169718,DUS1L,21,-0.4318,25,-0.1635,35,0.32333,42,0.73389,46,0.80852,12,-1.3934,24,-0.3068
ENSG00000169710,FASN,111,0.39911,104,0.29342,183,1.25671,97,0.19993,73,-0.2713,44,-1.1524,58,-0.6913
ENSG00000141551,CSNK1D,40,0.16347,31,-0.2334,78,1.29155,54,0.75698,20,-0.8702,17,-1.2523,25,-0.6205
ENSG00000169660,HEXD,19,0.66375,17,0.48928,22,0.86362,19,0.77804,2,-2.4934,7,-0.8792,7,-1.0436
ENSG00000178927,CYBC1,23,1.05115,13,0.18705,7,-0.7270,18,0.71921,0,-3.8033,4,-1.6500,16,0.52386
ENSG00000141562,NARF,29,-0.9217,35,-0.6201,73,0.51718,64,0.35750,38,-0.5174,42,-0.3852,70,0.52597
ENSG00000141568,FOXK2,32,0.24682,21,-0.3592,55,1.16701,34,0.39184,26,-0.0593,8,-1.9236,27,-0.0095
ENSG00000141580,WDR45B,106,1.01568,71,0.34086,93,0.77859,58,0.00655,54,-0.1030,34,-0.8971,35,-0.8707
ENSG00000141542,RAB40B,208,0.92147,69,-0.8561,197,0.82300,121,0.01579,79,-0.6415,94,-0.4125,106,-0.2105
ENSG00000141560,FN3KRP,54,0.34368,21,-1.1112,34,-0.3828,36,-0.3404,65,0.64932,38,-0.2384,57,0.49718
ENSG00000141556,TBCD,34,-0.2367,24,-0.7770,82,1.21590,58,0.68781,10,-2.0815,21,-1.0894,46,0.25663
ENSG00000101557,USP14,84,-0.0651,31,-1.5731,97,0.17040,130,0.75299,21,-2.1188,56,-0.7777,135,0.83361
ENSG00000079134,THOC1,48,1.55801,8,-1.3908,7,-1.5900,39,1.43182,0,-4.4883,6,-1.7167,19,-0.0105
ENSG00000132199,ENOSF1,65,3.26915,20,0.79111,12,-0.0131,9,-0.5079,0,-3.8465,2,-2.9317,2,-2.8522
ENSG00000176105,YES1,48,1.81529,26,0.70398,23,0.48331,8,-1.1350,11,-0.5963,16,-0.0785,6,-1.7519
ENSG00000141433,ADCYAP1,1,-3.0458,1,-2.8246,3,-2.0215,0,-5.5301,0,-3.7596,29,1.91713,26,1.68413
ENSG00000101596,SMCHD1,67,1.33900,21,-0.5785,15,-1.0745,34,0.18925,26,-0.2530,25,-0.3277,29,-0.1106
ENSG00000101577,LPIN2,33,-0.4226,48,0.16577,53,0.32959,61,0.64420,51,0.28541,32,-0.4850,30,-0.6389
ENSG00000101608,MYL12A,43,1.38132,60,2.03461,2,-3.1163,8,-1.3792,2,-3.1517,13,-0.5638,19,0.04791
ENSG00000118680,MYL12B,85,-1.9858,170,-0.9436,158,-1.0563,163,-1.0969,419,0.47829,453,0.70887,529,1.03409
ENSG00000170579,DLGAP1,16,-3.3168,80,-0.9947,197,0.41617,256,1.01394,96,-0.7208,118,-0.4436,193,0.43894
ENSG00000263878,DLGAP1-AS4,3,-3.5705,10,-2.0352,15,-1.4002,15,-1.4797,90,1.48131,64,1.01575,51,0.55879
ENSG00000263753,LINC00667,76,1.10268,39,-0.0097,44,0.20421,46,0.28856,7,-2.5079,27,-0.6154,39,0.00995
ENSG00000082397,EPB41L3,205,0.44846,56,-1.5523,113,-0.5055,227,0.72209,271,0.92676,90,-0.9346,137,-0.2149
ENSG00000173482,PTPRM,8,-2.5799,34,-0.5288,64,0.45171,66,0.57277,151,2.01999,17,-1.7304,30,-0.7868
ENSG00000206418,RAB12,17,-1.1981,26,-0.5409,32,-0.2111,45,0.35757,52,0.56975,32,-0.2365,44,0.30567
ENSG00000178127,NDUFV2,112,-1.2140,127,-1.0218,147,-0.7954,182,-0.5215,300,0.32717,309,0.42906,393,0.91088
ENSG00000101745,ANKRD12,636,0.20956,362,-0.6786,238,-1.3166,860,0.83343,595,0.10166,425,-0.4762,590,0.10141
ENSG00000128791,TWSG1,39,1.93059,23,0.94564,13,-0.0178,10,-0.3600,0,-3.9087,7,-1.0770,10,-0.4915
ENSG00000017797,RALBP1,175,-0.1968,149,-0.4485,135,-0.6001,201,0.02814,309,0.73291,214,0.13800,192,-0.0613
ENSG00000154845,PPP4R1,24,0.87723,19,0.53870,19,0.47520,18,0.50857,3,-2.3434,8,-0.8371,10,-0.4889
ENSG00000168461,RAB31,72,-0.4018,190,1.20538,132,0.57982,77,-0.3234,65,-0.5563,110,0.31795,47,-1.1432
ENSG00000101558,VAPA,214,-0.0875,171,-0.4415,215,-0.0864,265,0.28892,292,0.41213,181,-0.3951,241,0.10979
ENSG00000154856,APCDD1,61,0.86537,139,2.45594,62,0.87786,15,-1.4370,19,-0.9690,14,-1.5308,12,-1.8349
ENSG00000134265,NAPG,68,-0.9340,52,-1.3385,68,-0.9434,132,0.11703,201,0.79232,115,-0.1358,179,0.69631
ENSG00000154864,PIEZO2,140,3.66806,9,-1.4837,0,-4.8772,10,-1.4401,63,1.67790,2,-3.6913,0,-5.1624
ENSG00000141404,GNAL,15,-2.5094,81,-0.0294,159,1.10190,147,1.15269,43,-0.9956,74,-0.1967,41,-1.1536
ENSG00000255112,CHMP1B,40,-0.7664,39,-0.7971,63,-0.0726,106,0.92580,11,-2.6377,62,-0.0982,84,0.44683
ENSG00000154889,MPPE1,31,0.82478,12,-0.6442,37,1.12525,23,0.40655,1,-4.2216,8,-1.3035,21,0.23471
ENSG00000141385,AFG3L2,51,-0.6239,43,-0.8844,41,-0.9674,81,0.09850,91,0.27076,81,0.09753,108,0.65042
ENSG00000134278,SPIRE1,111,0.40896,70,-0.3374,63,-0.4913,108,0.41318,63,-0.5036,70,-0.3722,101,0.28151
ENSG00000128789,PSMG2,49,-0.4486,61,-0.0917,39,-0.7799,41,-0.7834,70,0.13639,94,0.71578,79,0.35893
ENSG00000175354,PTPN2,36,1.10317,10,-0.9536,18,-0.0793,33,1.08553,1,-3.7713,11,-0.8049,17,-0.2072
ENSG00000085415,SEH1L,33,-0.3503,25,-0.7382,75,1.00382,56,0.60702,8,-2.3959,34,-0.3118,43,0.09797
ENSG00000168675,LDLRAD4,155,2.28843,36,-0.2811,34,-0.3786,38,-0.2212,7,-2.6362,23,-1.1000,41,-0.1196
ENSG00000177150,FAM210A,16,0.30684,12,-0.1977,7,-1.0240,24,1.16843,0,-3.9553,11,-0.3114,14,0.04014
ENSG00000101654,RNMT,98,-0.1944,44,-1.4214,46,-1.3598,147,0.54194,134,0.31014,106,-0.0697,138,0.41391
ENSG00000175322,ZNF519,6,-1.1214,10,-0.4154,13,-0.0423,23,1.00885,1,-3.9502,13,-0.0198,16,0.31703
ENSG00000067900,ROCK1,238,1.60662,140,0.65283,52,-0.9191,97,0.05365,34,-1.5687,98,0.08349,43,-1.3130
ENSG00000141446,ESCO1,47,-0.0920,19,-1.4852,7,-2.8327,33,-0.6953,146,1.87993,63,0.42194,44,-0.2154
ENSG00000167088,SNRPD1,52,-0.9510,89,-0.1299,50,-1.0202,53,-1.0066,111,0.21244,141,0.71654,139,0.67752
ENSG00000101752,MIB1,57,0.46139,38,-0.1793,66,0.71916,54,0.43404,25,-0.8268,39,-0.1527,27,-0.7642
ENSG00000101773,RBBP8,24,0.31680,13,-0.6462,7,-1.4550,16,-0.3535,9,-1.2038,38,1.25093,19,-0.0872
ENSG00000134508,CABLES1,2,-3.3583,34,0.48891,114,2.86070,19,-0.5085,2,-3.7613,17,-0.6515,14,-0.9744
ENSG00000101782,RIOK3,99,1.16957,21,-1.3073,22,-1.2113,84,1.04409,12,-2.0765,36,-0.5202,48,-0.0270
ENSG00000141452,RMC1,17,0.22064,7,-1.0539,24,0.79488,16,0.13634,0,-4.1001,15,0.05228,18,0.37712
ENSG00000141458,NPC1,195,4.19014,28,-0.0394,14,-1.1341,13,-1.2595,0,-5.0539,6,-2.5105,6,-2.4219
ENSG00000154065,ANKRD29,3,-2.8820,27,0.48061,15,-0.4724,13,-0.7292,69,2.21367,12,-0.8533,18,-0.1481
ENSG00000141447,OSBPL1A,394,0.42371,149,-1.1041,108,-1.5863,192,-0.7851,265,-0.2160,414,0.58651,453,0.76741
ENSG00000154059,IMPACT,30,0.03298,28,-0.0685,36,0.31930,31,0.07030,48,0.80364,23,-0.4411,23,-0.4520
ENSG00000141380,SS18,47,1.93004,30,1.08121,9,-0.8659,16,0.06136,1,-3.7631,9,-0.8179,9,-0.9365
ENSG00000134504,KCTD1,15,-1.8883,45,-0.2152,85,0.81329,58,0.21085,4,-3.6581,51,-0.0264,75,0.70782
ENSG00000171885,AQP4,1147,1.33745,2107,2.60071,635,0.31443,282,-1.0445,155,-1.8560,195,-1.6321,115,-2.4328
ENSG00000170558,CDH2,31,-0.9699,56,-0.0326,31,-0.9443,110,1.31098,50,-0.2268,46,-0.3975,47,-0.3423
ENSG00000118276,B4GALT6,10,-2.4353,26,-0.9632,89,0.98260,99,1.40715,51,0.05090,24,-1.1910,36,-0.5560
ENSG00000153339,TRAPPC8,28,0.40341,15,-0.5961,7,-1.7106,30,0.57609,28,0.40221,16,-0.5340,25,0.20571
ENSG00000134758,RNF138,27,1.41045,17,0.60628,15,0.38872,15,0.51820,1,-3.3231,5,-1.2895,8,-0.7057
ENSG00000141441,GAREM1,52,1.08625,25,-0.1389,18,-0.5804,48,1.13606,18,-0.6250,15,-0.9630,15,-0.9753
ENSG00000101746,NOL4,1,-4.2863,23,-0.6145,59,0.90886,67,1.36438,5,-2.6759,17,-1.1608,42,0.37482
ENSG00000134769,DTNA,241,0.87255,277,1.11501,160,0.18654,146,0.04690,90,-0.7109,115,-0.3682,66,-1.2747
ENSG00000166974,MAPRE2,228,0.04430,143,-0.6834,286,0.41565,319,0.68885,145,-0.6635,132,-0.8874,257,0.26949
ENSG00000186812,ZNF397,107,2.12272,37,0.21607,33,0.01215,36,0.17748,13,-1.4009,13,-1.5235,19,-0.9015
ENSG00000186814,ZSCAN30,43,2.02108,11,-0.2947,11,-0.2870,20,0.69630,0,-3.9721,5,-1.5456,10,-0.5200
ENSG00000172466,ZNF24,215,2.16469,64,-0.0224,57,-0.1876,47,-0.5431,28,-1.2962,55,-0.2628,38,-0.9044
ENSG00000153391,INO80C,12,-0.4370,12,-0.4030,8,-0.9217,12,-0.3943,18,0.19782,22,0.65000,19,0.31024
ENSG00000141429,GALNT1,56,0.56915,38,-0.0721,34,-0.2270,55,0.61025,41,0.06166,24,-0.8287,34,-0.2604
ENSG00000141428,C18orf21,11,-0.8917,11,-0.9167,13,-0.6757,14,-0.5573,31,0.73249,17,-0.2218,34,1.07696
ENSG00000141425,RPRD1A,82,-0.7559,110,-0.3006,151,0.20329,175,0.51586,122,-0.1349,118,-0.2161,140,0.08660
ENSG00000141424,SLC39A6,87,1.30261,50,0.37239,25,-0.6985,45,0.22154,16,-1.4136,19,-1.2102,47,0.27139
ENSG00000134759,ELP2,42,0.19011,36,-0.0708,31,-0.2891,56,0.74651,31,-0.2909,29,-0.4396,33,-0.2461
ENSG00000134775,FHOD3,6,-1.8632,24,0.24471,21,-0.0030,29,0.62487,3,-2.5676,19,-0.2096,29,0.63613
ENSG00000134779,TPGS2,57,-0.5918,68,-0.3236,76,-0.1480,58,-0.6285,86,0.05418,99,0.31168,117,0.63187
ENSG00000101489,CELF4,70,-2.7408,283,-0.6660,547,0.38451,755,1.10273,493,0.21452,315,-0.5467,393,-0.1695
ENSG00000078142,PIK3C3,67,0.39747,24,-1.1811,50,-0.0951,58,0.16663,97,1.02478,35,-0.6914,51,-0.0562
ENSG00000152214,RIT2,0,-9.4361,4,-2.7225,12,-1.3553,22,-0.5050,16,-0.9060,40,0.62220,67,1.75727
ENSG00000132872,SYT4,12,-4.1755,79,-1.4450,293,0.60378,330,0.95154,111,-0.9288,137,-0.6791,298,0.73695
ENSG00000152217,SETBP1,8,-1.2258,16,-0.2892,25,0.41885,38,1.39369,8,-1.3381,14,-0.5506,15,-0.4179
ENSG00000141469,SLC14A1,68,2.05347,71,2.14656,18,-0.2851,12,-0.8966,5,-2.1567,11,-1.1469,2,-3.1762
ENSG00000152223,EPG5,16,-0.0451,12,-0.3899,24,0.63294,33,1.44829,0,-4.2296,6,-1.4907,15,-0.1439
